Z_slice,neuron_id,GlyT2_synapse_count,Gephyrin_synapse_count
811,43,0,0
811,44,0,0
811,45,0,0
811,46,0,0
812,1,109,0
812,2,0,0
812,3,0,0
812,4,0,0
812,5,0,0
812,6,0,0
812,7,0,0
812,8,0,0
812,9,0,0
812,10,0,0
812,11,0,0
812,12,0,0
812,13,0,0
812,14,0,0
812,15,0,0
812,16,0,0
812,17,0,0
812,18,0,0
812,19,0,0
812,20,0,0
812,21,0,0
812,22,0,0
812,23,0,0
812,24,0,0
812,25,0,0
812,26,0,0
812,27,0,0
812,28,0,0
812,29,0,0
812,30,0,0
812,31,0,0
812,32,0,0
812,33,0,0
812,34,0,0
812,35,0,0
812,36,0,0
812,37,0,0
812,38,0,0
812,39,0,0
812,40,0,0
812,41,0,0
812,42,0,0
812,43,0,0
812,44,0,0
812,45,0,0
812,46,0,0
812,47,0,0
812,48,0,0
812,49,0,0
812,50,0,0
813,1,105,0
813,2,0,0
813,3,0,0
813,4,0,0
813,5,0,0
813,6,0,0
813,7,0,0
813,8,0,0
813,9,0,0
813,10,0,0
813,11,0,0
813,12,0,0
813,13,0,0
813,14,0,0
813,15,0,0
813,16,0,0
813,17,0,0
813,18,0,0
813,19,0,0
813,20,0,0
813,21,0,0
813,22,0,0
813,23,0,0
813,24,0,0
813,25,0,0
813,26,0,0
813,27,0,0
813,28,0,0
813,29,0,0
813,30,0,0
813,31,0,0
813,32,0,0
813,33,0,0
813,34,0,0
813,35,0,0
813,36,0,0
813,37,0,0
813,38,0,22
813,39,0,0
813,40,0,0
813,41,0,0
813,42,0,0
813,43,0,0
813,44,0,0
813,45,0,0
813,46,0,0
813,47,0,0
813,48,0,0
813,49,0,0
813,50,0,0
813,51,0,0
813,52,0,0
813,53,0,0
813,54,0,0
813,55,0,0
813,56,0,0
813,57,0,0
813,58,0,0
814,1,0,0
814,2,0,0
814,3,0,0
814,4,0,0
814,5,0,0
814,6,0,0
814,7,0,0
814,8,98,61
814,9,0,0
814,10,0,0
814,11,0,0
814,12,0,0
814,13,0,0
814,14,0,0
814,15,0,0
814,16,0,0
814,17,0,0
814,18,0,0
814,19,0,0
814,20,0,0
814,21,0,0
814,22,0,137
814,23,0,0
814,24,0,0
814,25,0,0
814,26,0,0
814,27,0,0
814,28,0,0
814,29,0,0
814,30,0,0
814,31,0,0
814,32,0,21
814,33,0,0
814,34,0,0
814,35,0,0
814,36,0,0
814,37,0,0
814,38,0,0
814,39,0,0
814,40,0,0
814,41,0,0
814,42,0,0
814,43,0,0
814,44,0,0
814,45,0,0
814,46,0,0
814,47,0,0
814,48,0,0
814,49,0,0
814,50,0,0
815,1,0,0
815,2,0,0
815,3,0,0
815,4,0,0
815,5,0,0
815,6,0,0
815,7,0,0
815,8,0,0
815,9,0,0
815,10,0,0
815,11,0,0
815,12,0,0
815,13,0,0
815,14,0,0
815,15,0,0
815,16,0,0
815,17,0,0
815,18,0,0
815,19,0,0
815,20,0,0
815,21,0,0
815,22,0,132
815,23,0,0
815,24,0,0
815,25,0,0
815,26,0,0
815,27,0,0
815,28,0,0
815,29,0,0
815,30,0,0
815,31,0,0
815,32,0,0
815,33,0,0
815,34,0,0
815,35,0,0
815,36,0,0
815,37,0,0
815,38,0,0
815,39,0,0
815,40,0,0
815,41,0,0
815,42,0,0
815,43,0,0
815,44,0,0
815,45,0,0
815,46,0,0
816,1,56,0
816,2,77,0
816,3,78,0
816,4,0,0
816,5,0,0
816,6,0,0
816,7,0,0
816,8,0,0
816,9,0,0
816,10,0,0
816,11,0,0
816,12,0,0
816,13,33,107
816,14,0,0
816,15,0,0
816,16,0,0
816,17,0,0
816,18,0,0
816,19,0,0
816,20,0,102
816,21,0,0
816,22,0,0
816,23,0,0
816,24,0,0
816,25,0,0
816,26,0,0
816,27,0,0
816,28,0,0
816,29,0,0
816,30,0,0
816,31,0,0
816,32,0,148
816,33,0,0
816,34,0,0
816,35,0,0
816,36,0,0
816,37,0,0
816,38,0,0
816,39,0,0
816,40,0,0
816,41,0,0
816,42,0,0
816,43,0,0
816,44,0,0
816,45,0,0
816,46,0,0
816,47,0,0
816,48,0,0
816,49,0,0
816,50,0,0
816,51,0,0
816,52,0,0
816,53,0,0
816,54,0,0
816,55,0,0
816,56,0,0
817,1,62,0
817,2,84,0
817,3,0,0
817,4,0,0
817,5,0,0
817,6,0,0
817,7,0,0
817,8,0,0
817,9,0,0
817,10,34,109
817,11,31,96
817,12,0,0
817,13,0,0
817,14,0,102
817,15,0,0
817,16,0,0
817,17,0,0
817,18,0,0
817,19,0,0
817,20,0,43
817,21,0,0
817,22,0,0
817,23,0,0
817,24,0,0
817,25,0,0
817,26,0,0
817,27,0,44
817,28,0,0
817,29,0,144
817,30,0,0
817,31,0,0
817,32,0,0
817,33,0,0
817,34,0,0
817,35,0,0
817,36,0,0
817,37,0,0
817,38,0,0
817,39,0,0
817,40,0,0
817,41,0,0
817,42,0,0
817,43,0,0
817,44,0,0
817,45,0,0
817,46,0,0
817,47,0,0
817,48,0,0
817,49,0,0
817,50,0,0
818,1,106,0
818,2,75,0
818,3,0,0
818,4,0,0
818,5,0,0
818,6,0,0
818,7,23,97
818,8,0,0
818,9,0,0
818,10,0,0
818,11,0,0
818,12,0,0
818,13,0,0
818,14,0,0
818,15,0,0
818,16,0,0
818,17,0,0
818,18,0,0
818,19,0,0
818,20,0,0
818,21,0,142
818,22,0,0
818,23,0,58
818,24,0,0
818,25,0,0
818,26,0,0
818,27,0,0
818,28,0,0
818,29,0,0
818,30,0,0
818,31,0,0
818,32,0,0
818,33,0,0
818,34,0,0
818,35,0,0
818,36,0,0
818,37,0,0
818,38,0,0
818,39,0,0
818,40,0,0
818,41,0,0
818,42,0,0
818,43,0,0
819,1,93,0
819,2,82,0
819,3,0,0
819,4,0,0
819,5,0,0
819,6,0,0
819,7,55,66
819,8,0,0
819,9,0,0
819,10,0,0
819,11,0,0
819,12,0,0
819,13,0,0
819,14,0,0
819,15,0,0
819,16,0,0
819,17,0,0
819,18,0,0
819,19,0,143
819,20,0,0
819,21,0,0
819,22,0,46
819,23,0,0
819,24,0,48
819,25,0,0
819,26,0,0
819,27,0,0
819,28,0,0
819,29,0,0
819,30,0,0
819,31,0,0
819,32,0,0
819,33,0,0
819,34,0,0
819,35,0,0
819,36,0,0
819,37,0,0
819,38,0,0
819,39,0,0
819,40,0,0
819,41,0,0
819,42,0,0
819,43,0,0
819,44,0,0
819,45,0,0
819,46,0,0
819,47,0,0
820,1,97,0
820,2,0,0
820,3,0,0
820,4,0,0
820,5,0,0
820,6,0,0
820,7,9,85
820,8,0,0
820,9,0,0
820,10,0,0
820,11,0,0
820,12,0,0
820,13,0,0
820,14,0,0
820,15,0,0
820,16,0,0
820,17,0,0
820,18,0,0
820,19,0,0
820,20,0,0
820,21,0,68
820,22,0,0
820,23,0,0
820,24,0,0
820,25,0,0
820,26,0,0
820,27,0,0
820,28,0,0
820,29,0,0
820,30,0,0
820,31,0,0
820,32,0,0
820,33,0,0
820,34,0,0
820,35,0,0
820,36,0,0
820,37,0,0
820,38,0,0
820,39,0,0
820,40,0,0
820,41,0,0
820,42,0,0
820,43,0,0
820,44,0,0
821,1,82,0
821,2,91,0
821,3,0,0
821,4,0,0
821,5,0,0
821,6,0,0
821,7,32,62
821,8,0,0
821,9,0,0
821,10,0,88
821,11,0,0
821,12,0,0
821,13,0,0
821,14,0,0
821,15,0,57
821,16,0,0
821,17,0,0
821,18,0,0
821,19,0,0
821,20,0,0
821,21,0,0
821,22,0,0
821,23,0,0
821,24,0,0
821,25,0,0
821,26,0,0
821,27,0,0
821,28,0,0
821,29,0,0
821,30,0,0
821,31,0,0
821,32,0,0
821,33,0,0
821,34,0,0
821,35,0,0
821,36,0,0
821,37,0,0
822,1,59,0
822,2,64,0
822,3,0,0
822,4,0,0
822,5,0,0
822,6,0,0
822,7,0,0
822,8,0,0
822,9,0,0
822,10,0,0
822,11,0,0
822,12,0,0
822,13,0,0
822,14,0,85
822,15,0,0
822,16,0,0
822,17,0,0
822,18,0,0
822,19,0,0
822,20,0,0
822,21,0,51
822,22,0,0
822,23,0,0
822,24,0,0
822,25,0,0
822,26,0,0
822,27,0,0
822,28,0,0
822,29,0,0
822,30,0,0
822,31,0,0
822,32,0,0
822,33,0,0
822,34,0,0
822,35,0,0
822,36,0,0
822,37,0,0
822,38,0,0
822,39,0,0
822,40,0,0
822,41,0,0
822,42,0,0
822,43,0,0
822,44,0,0
822,45,0,0
823,1,61,0
823,2,0,0
823,3,0,0
823,4,0,0
823,5,0,0
823,6,0,0
823,7,0,0
823,8,0,0
823,9,0,92
823,10,0,0
823,11,0,0
823,12,0,0
823,13,0,0
823,14,0,0
823,15,0,0
823,16,0,0
823,17,0,0
823,18,0,63
823,19,0,0
823,20,0,0
823,21,0,0
823,22,0,0
823,23,0,0
823,24,0,0
823,25,0,0
823,26,0,0
823,27,0,0
823,28,0,0
823,29,0,0
823,30,0,0
823,31,0,0
823,32,0,0
823,33,0,0
823,34,0,0
823,35,0,0
823,36,0,0
823,37,0,0
823,38,0,0
823,39,0,0
823,40,0,0
823,41,0,0
823,42,0,0
824,1,57,0
824,2,0,0
824,3,0,0
824,4,0,0
824,5,0,0
824,6,0,0
824,7,0,0
824,8,0,0
824,9,0,0
824,10,70,99
824,11,0,0
824,12,0,0
824,13,0,0
824,14,0,0
824,15,0,0
824,16,0,0
824,17,0,0
824,18,0,0
824,19,0,0
824,20,0,0
824,21,0,0
824,22,0,0
824,23,0,0
824,24,0,0
824,25,0,0
824,26,0,0
824,27,0,0
824,28,0,134
824,29,0,0
824,30,0,0
824,31,0,0
824,32,0,0
824,33,0,0
824,34,0,0
824,35,0,0
824,36,0,0
824,37,0,0
824,38,0,0
824,39,0,0
824,40,0,0
824,41,0,0
824,42,0,0
824,43,0,0
824,44,0,0
824,45,0,0
824,46,0,0
824,47,0,0
824,48,0,0
824,49,0,0
824,50,0,0
824,51,0,0
824,52,0,0
824,53,0,0
824,54,0,0
824,55,0,0
824,56,0,0
825,1,57,0
825,2,0,0
825,3,0,0
825,4,0,0
825,5,0,0
825,6,0,0
825,7,0,0
825,8,0,0
825,9,0,0
825,10,0,0
825,11,0,0
825,12,14,69
825,13,0,0
825,14,0,0
825,15,0,0
825,16,0,0
825,17,0,0
825,18,0,0
825,19,0,0
825,20,0,0
825,21,0,0
825,22,0,0
825,23,0,0
825,24,0,0
825,25,0,0
825,26,0,143
825,27,0,0
825,28,0,0
825,29,0,0
825,30,0,0
825,31,0,0
825,32,0,0
825,33,0,0
825,34,0,0
825,35,0,0
825,36,0,0
825,37,0,0
825,38,0,0
825,39,0,0
825,40,0,0
825,41,0,0
825,42,0,0
825,43,0,0
825,44,0,0
825,45,0,0
825,46,0,0
825,47,0,0
825,48,0,0
825,49,0,0
825,50,0,0
825,51,0,0
825,52,0,0
826,1,38,0
826,2,53,0
826,3,0,0
826,4,0,0
826,5,0,0
826,6,0,0
826,7,0,0
826,8,0,0
826,9,0,0
826,10,0,0
826,11,0,0
826,12,11,86
826,13,0,0
826,14,0,0
826,15,0,0
826,16,0,0
826,17,0,0
826,18,0,0
826,19,0,75
826,20,0,0
826,21,0,0
826,22,0,0
826,23,0,0
826,24,0,0
826,25,0,0
826,26,0,0
826,27,0,0
826,28,0,0
826,29,0,0
826,30,0,0
826,31,0,0
826,32,0,0
826,33,0,0
826,34,0,0
826,35,0,0
826,36,0,0
826,37,0,0
826,38,0,0
826,39,0,0
826,40,0,0
827,1,48,0
827,2,47,0
827,3,51,0
827,4,0,0
827,5,0,0
827,6,0,0
827,7,0,0
827,8,0,0
827,9,0,0
827,10,0,0
827,11,0,0
827,12,0,0
827,13,0,0
827,14,0,0
827,15,0,0
827,16,0,0
827,17,0,0
827,18,0,0
827,19,0,0
827,20,0,0
827,21,0,0
827,22,0,0
827,23,0,0
827,24,0,0
827,25,0,129
827,26,0,0
827,27,0,0
827,28,0,59
827,29,0,0
827,30,0,0
827,31,0,0
827,32,0,0
827,33,0,0
827,34,0,0
827,35,0,0
827,36,0,0
827,37,0,0
827,38,0,0
827,39,0,0
827,40,0,0
827,41,0,0
827,42,0,0
827,43,0,0
828,1,45,0
828,2,51,0
828,3,48,0
828,4,0,0
828,5,0,0
828,6,0,0
828,7,0,0
828,8,0,0
828,9,0,0
828,10,0,0
828,11,0,0
828,12,0,0
828,13,0,0
828,14,0,0
828,15,0,0
828,16,0,0
828,17,0,0
828,18,0,0
828,19,0,0
828,20,0,0
828,21,0,0
828,22,0,0
828,23,0,0
828,24,0,0
828,25,0,0
828,26,0,0
828,27,0,0
828,28,0,0
828,29,0,0
828,30,0,0
828,31,0,0
828,32,0,0
828,33,0,0
828,34,0,0
828,35,0,0
828,36,0,0
828,37,0,0
828,38,0,0
828,39,0,0
828,40,0,0
828,41,0,0
828,42,0,0
828,43,0,0
829,1,62,0
829,2,67,0
829,3,0,0
829,4,0,0
829,5,0,0
829,6,0,0
829,7,0,0
829,8,0,0
829,9,0,0
829,10,0,0
829,11,0,0
829,12,0,0
829,13,0,0
829,14,0,0
829,15,0,0
829,16,0,0
829,17,0,0
829,18,0,0
829,19,0,0
829,20,0,0
829,21,0,0
829,22,0,0
829,23,0,0
829,24,0,0
829,25,0,0
829,26,0,0
829,27,0,0
829,28,0,0
829,29,0,0
829,30,0,0
829,31,0,0
829,32,0,0
829,33,0,0
829,34,0,0
829,35,0,0
829,36,0,0
830,1,139,0
830,2,58,0
830,3,66,0
830,4,0,0
830,5,0,0
830,6,0,0
830,7,0,0
830,8,0,0
830,9,0,94
830,10,0,0
830,11,0,0
830,12,0,0
830,13,0,0
830,14,0,0
830,15,0,0
830,16,0,0
830,17,0,0
830,18,0,0
830,19,0,0
830,20,0,0
830,21,0,0
830,22,0,0
830,23,0,0
830,24,0,0
830,25,0,0
830,26,0,0
830,27,0,0
830,28,0,0
830,29,0,0
830,30,0,0
830,31,0,0
830,32,0,0
830,33,0,0
830,34,0,0
830,35,0,0
830,36,0,0
830,37,0,0
831,1,140,0
831,2,60,0
831,3,69,0
831,4,0,0
831,5,0,0
831,6,0,0
831,7,0,0
831,8,0,99
831,9,0,0
831,10,0,0
831,11,0,0
831,12,0,0
831,13,0,0
831,14,0,0
831,15,0,0
831,16,0,0
831,17,0,0
831,18,0,0
831,19,0,0
831,20,0,0
831,21,0,0
831,22,0,0
831,23,0,0
831,24,0,0
831,25,0,0
831,26,0,0
831,27,0,0
831,28,0,0
831,29,0,0
831,30,0,0
831,31,0,0
832,1,136,0
832,2,58,0
832,3,76,0
832,4,0,0
832,5,0,0
832,6,0,0
832,7,0,0
832,8,0,0
832,9,0,0
832,10,0,0
832,11,0,0
832,12,0,0
832,13,0,0
832,14,0,0
832,15,0,0
832,16,0,0
832,17,0,0
832,18,0,0
832,19,0,0
832,20,0,0
832,21,0,0
832,22,0,0
832,23,0,0
832,24,0,0
832,25,0,0
832,26,0,0
832,27,0,0
832,28,0,0
832,29,0,0
832,30,0,0
832,31,0,0
832,32,0,0
832,33,0,0
832,34,0,0
832,35,0,0
832,36,0,0
833,1,150,0
833,2,49,0
833,3,72,0
833,4,31,0
833,5,24,0
833,6,0,0
833,7,0,0
833,8,0,0
833,9,3,4
833,10,0,0
833,11,0,0
833,12,0,0
833,13,0,0
833,14,0,0
833,15,0,0
833,16,0,0
833,17,0,0
833,18,0,0
833,19,0,0
833,20,0,0
833,21,0,0
833,22,0,0
833,23,0,30
833,24,0,0
833,25,0,0
833,26,0,0
833,27,0,0
833,28,0,0
833,29,0,0
833,30,0,0
833,31,0,0
833,32,0,0
833,33,0,0
833,34,0,0
833,35,0,0
833,36,0,0
833,37,0,0
833,38,0,0
834,1,151,0
834,2,94,0
834,3,51,0
834,4,0,0
834,5,0,0
834,6,0,0
834,7,0,0
834,8,0,112
834,9,0,56
834,10,0,24
834,11,0,43
834,12,0,0
834,13,0,0
834,14,0,0
834,15,0,0
834,16,0,0
834,17,0,0
834,18,0,0
834,19,0,0
834,20,0,0
834,21,0,0
834,22,0,0
834,23,0,0
834,24,0,0
834,25,0,0
834,26,0,0
834,27,0,0
834,28,0,0
834,29,0,0
834,30,0,0
834,31,0,0
834,32,0,0
834,33,0,0
834,34,0,0
834,35,0,0
834,36,0,0
834,37,0,0
834,38,0,0
834,39,0,0
834,40,0,0
834,41,0,0
834,42,0,0
834,43,0,0
835,1,91,0
835,2,53,0
835,3,0,0
835,4,0,0
835,5,0,0
835,6,0,90
835,7,0,0
835,8,0,0
835,9,0,0
835,10,0,0
835,11,0,0
835,12,0,0
835,13,0,0
835,14,0,0
835,15,0,0
835,16,0,0
835,17,0,0
835,18,0,0
835,19,0,0
835,20,0,0
835,21,0,0
835,22,0,0
835,23,0,0
835,24,0,0
835,25,0,0
835,26,0,0
835,27,0,0
836,1,44,0
836,2,101,0
836,3,78,0
836,4,47,0
836,5,0,0
836,6,0,0
836,7,0,0
836,8,0,75
836,9,0,59
836,10,0,0
836,11,0,0
836,12,0,102
836,13,0,0
836,14,0,0
836,15,0,0
836,16,0,0
836,17,0,0
836,18,0,0
836,19,0,128
836,20,0,0
836,21,0,0
836,22,0,0
836,23,0,0
836,24,0,0
836,25,0,0
836,26,0,0
836,27,0,0
836,28,0,0
836,29,0,0
836,30,0,0
836,31,0,0
836,32,0,0
836,33,0,0
836,34,0,0
836,35,0,0
836,36,0,0
836,37,0,0
836,38,0,0
836,39,0,0
837,1,41,0
837,2,79,0
837,3,62,0
837,4,33,0
837,5,0,0
837,6,0,0
837,7,0,38
837,8,0,63
837,9,0,0
837,10,0,0
837,11,0,105
837,12,0,0
837,13,0,0
837,14,0,0
837,15,0,0
837,16,0,0
837,17,0,113
837,18,0,0
837,19,0,0
837,20,0,57
837,21,0,0
837,22,0,0
837,23,0,0
837,24,0,0
837,25,0,71
837,26,0,0
837,27,0,0
837,28,0,0
837,29,0,0
837,30,0,0
837,31,0,0
837,32,0,0
837,33,0,0
837,34,0,0
837,35,0,0
837,36,0,0
837,37,0,0
838,1,34,0
838,2,25,0
838,3,33,0
838,4,44,0
838,5,50,0
838,6,34,0
838,7,0,0
838,8,0,0
838,9,0,0
838,10,0,11
838,11,0,65
838,12,0,0
838,13,0,110
838,14,0,0
838,15,0,0
838,16,0,57
838,17,0,0
838,18,0,0
838,19,0,0
838,20,0,0
838,21,0,0
838,22,0,0
838,23,0,59
838,24,0,0
838,25,0,0
838,26,0,0
838,27,0,67
838,28,0,0
838,29,0,0
838,30,0,0
838,31,0,0
838,32,0,0
838,33,0,0
838,34,0,0
838,35,0,0
838,36,0,0
838,37,0,0
838,38,0,0
838,39,0,0
838,40,0,0
838,41,0,0
838,42,0,0
838,43,0,0
838,44,0,0
838,45,0,0
838,46,0,0
839,1,44,0
839,2,15,0
839,3,25,0
839,4,22,0
839,5,14,0
839,6,0,0
839,7,0,0
839,8,0,0
839,9,0,0
839,10,0,3
839,11,0,0
839,12,0,0
839,13,0,0
839,14,0,0
839,15,0,96
839,16,0,0
839,17,0,0
839,18,0,0
839,19,0,0
839,20,0,0
839,21,0,0
839,22,0,59
839,23,0,0
839,24,0,68
839,25,0,0
839,26,0,0
839,27,0,0
839,28,0,0
839,29,0,0
839,30,0,0
839,31,0,0
839,32,0,0
839,33,0,0
839,34,0,0
839,35,0,0
839,36,0,0
839,37,0,0
839,38,0,0
839,39,0,0
839,40,0,0
839,41,0,0
839,42,0,0
839,43,0,0
839,44,0,0
839,45,0,0
839,46,0,0
839,47,0,0
840,1,8,0
840,2,17,0
840,3,42,0
840,4,17,0
840,5,38,0
840,6,0,0
840,7,0,0
840,8,0,0
840,9,0,2
840,10,0,0
840,11,0,0
840,12,0,0
840,13,0,0
840,14,0,0
840,15,0,0
840,16,0,97
840,17,0,0
840,18,0,0
840,19,0,0
840,20,0,0
840,21,0,0
840,22,0,0
840,23,0,0
840,24,0,70
840,25,0,0
840,26,0,0
840,27,0,0
840,28,0,0
840,29,0,0
840,30,0,0
840,31,0,0
840,32,0,0
840,33,0,0
840,34,0,0
840,35,0,0
840,36,0,0
840,37,0,0
840,38,0,0
840,39,0,0
840,40,0,0
840,41,0,0
840,42,0,0
840,43,0,0
840,44,0,0
840,45,0,0
840,46,0,0
840,47,0,0
841,1,22,0
841,2,13,0
841,3,9,0
841,4,23,0
841,5,7,0
841,6,29,0
841,7,0,0
841,8,0,0
841,9,0,0
841,10,0,0
841,11,0,0
841,12,0,0
841,13,0,0
841,14,0,0
841,15,0,0
841,16,0,104
841,17,0,0
841,18,0,0
841,19,0,0
841,20,0,0
841,21,0,0
841,22,0,0
841,23,0,0
841,24,0,0
841,25,0,0
841,26,0,0
841,27,0,0
841,28,0,0
841,29,0,0
841,30,0,0
841,31,0,0
841,32,0,0
841,33,0,0
841,34,0,0
841,35,0,0
841,36,0,0
841,37,0,0
841,38,0,0
841,39,0,0
841,40,0,0
841,41,0,0
841,42,0,0
841,43,0,0
841,44,0,0
841,45,0,0
841,46,0,0
841,47,0,0
841,48,0,0
841,49,0,0
841,50,0,0
841,51,0,0
841,52,0,0
841,53,0,0
841,54,0,0
841,55,0,0
841,56,0,0
841,57,0,0
842,1,25,0
842,2,17,0
842,3,8,0
842,4,20,0
842,5,27,0
842,6,0,0
842,7,0,0
842,8,0,0
842,9,0,0
842,10,0,0
842,11,0,0
842,12,0,0
842,13,0,0
842,14,0,0
842,15,0,0
842,16,0,105
842,17,0,0
842,18,0,0
842,19,0,0
842,20,0,0
842,21,0,0
842,22,0,0
842,23,0,0
842,24,0,0
842,25,0,0
842,26,0,0
842,27,0,0
842,28,0,0
842,29,0,0
842,30,0,0
842,31,0,0
842,32,0,0
842,33,0,0
842,34,0,0
842,35,0,0
842,36,0,0
842,37,0,0
842,38,0,0
842,39,0,0
842,40,0,0
842,41,0,0
843,1,25,0
843,2,0,0
843,3,0,0
843,4,0,0
843,5,0,0
843,6,0,0
843,7,0,3
843,8,0,0
843,9,0,0
843,10,0,0
843,11,0,0
843,12,0,0
843,13,0,0
843,14,0,0
843,15,0,0
843,16,0,0
843,17,0,100
843,18,0,0
843,19,0,0
843,20,0,0
843,21,0,0
843,22,0,0
843,23,0,0
843,24,0,0
843,25,0,135
843,26,0,0
843,27,0,0
843,28,0,0
843,29,0,0
843,30,0,0
843,31,0,0
843,32,0,0
843,33,0,0
843,34,0,0
843,35,0,0
843,36,0,0
843,37,0,0
843,38,0,0
843,39,0,0
843,40,0,0
843,41,0,0
843,42,0,0
843,43,0,0
843,44,0,0
843,45,0,0
843,46,0,0
843,47,0,0
844,1,25,0
844,2,0,0
844,3,0,0
844,4,0,0
844,5,0,0
844,6,0,0
844,7,0,0
844,8,0,0
844,9,0,0
844,10,0,0
844,11,0,0
844,12,0,0
844,13,0,0
844,14,0,96
844,15,0,0
844,16,0,0
844,17,0,0
844,18,0,0
844,19,0,0
844,20,0,0
844,21,0,0
844,22,0,0
844,23,0,0
844,24,0,0
844,25,0,0
844,26,0,0
844,27,0,0
844,28,0,0
844,29,0,0
844,30,0,0
844,31,0,0
844,32,0,0
844,33,0,0
844,34,0,0
844,35,0,0
844,36,0,0
844,37,0,0
844,38,0,0
844,39,0,0
844,40,0,0
844,41,0,0
844,42,0,0
845,1,21,0
845,2,0,0
845,3,0,0
845,4,0,0
845,5,0,0
845,6,0,0
845,7,0,0
845,8,0,0
845,9,0,0
845,10,0,0
845,11,0,0
845,12,0,0
845,13,0,0
845,14,0,0
845,15,0,86
845,16,0,0
845,17,0,0
845,18,0,0
845,19,0,0
845,20,0,0
845,21,0,0
845,22,0,0
845,23,0,0
845,24,0,0
845,25,0,0
845,26,0,85
845,27,0,0
845,28,0,0
845,29,0,0
845,30,0,0
845,31,0,0
845,32,0,0
845,33,0,0
845,34,0,0
845,35,0,0
845,36,0,0
845,37,0,0
845,38,0,0
845,39,0,0
845,40,0,0
845,41,0,0
845,42,0,0
846,1,29,0
846,2,0,0
846,3,0,1
846,4,0,0
846,5,0,0
846,6,0,0
846,7,0,0
846,8,0,0
846,9,0,0
846,10,0,0
846,11,0,100
846,12,0,0
846,13,0,0
846,14,0,0
846,15,0,0
846,16,0,0
846,17,0,0
846,18,0,0
846,19,0,0
846,20,0,0
846,21,0,0
846,22,0,0
846,23,0,0
846,24,0,0
846,25,0,0
846,26,0,0
846,27,0,0
846,28,0,0
846,29,0,0
846,30,0,0
846,31,0,0
846,32,0,0
846,33,0,0
846,34,0,0
846,35,0,0
846,36,0,0
846,37,0,0
847,1,31,0
847,2,19,0
847,3,0,0
847,4,0,0
847,5,0,0
847,6,0,0
847,7,0,0
847,8,0,0
847,9,0,0
847,10,0,0
847,11,0,0
847,12,0,0
847,13,0,0
847,14,0,0
847,15,0,0
847,16,0,0
847,17,0,0
847,18,0,0
847,19,0,0
847,20,0,0
847,21,0,0
847,22,0,0
847,23,0,0
847,24,0,0
847,25,0,0
847,26,0,0
847,27,0,0
847,28,0,0
847,29,0,0
847,30,0,0
847,31,0,0
847,32,0,0
847,33,0,0
847,34,0,0
847,35,0,0
847,36,0,0
847,37,0,0
848,1,29,0
848,2,28,0
848,3,0,0
848,4,0,0
848,5,0,0
848,6,0,0
848,7,0,0
848,8,0,0
848,9,0,0
848,10,0,0
848,11,0,0
848,12,0,0
848,13,0,0
848,14,0,63
848,15,0,0
848,16,0,0
848,17,0,62
848,18,0,0
848,19,0,0
848,20,0,0
848,21,0,0
848,22,0,0
848,23,0,0
848,24,0,0
848,25,0,0
848,26,0,0
848,27,0,0
848,28,0,0
848,29,0,0
848,30,0,0
848,31,0,0
849,1,10,0
849,2,8,0
849,3,29,0
849,4,0,0
849,5,0,0
849,6,0,0
849,7,0,0
849,8,0,0
849,9,0,0
849,10,0,0
849,11,0,0
849,12,0,0
849,13,0,0
849,14,0,0
849,15,0,0
849,16,0,0
849,17,0,0
849,18,0,55
849,19,0,0
849,20,0,0
849,21,0,0
849,22,0,0
849,23,0,0
849,24,0,0
849,25,0,0
849,26,0,0
849,27,0,0
849,28,0,0
849,29,0,0
849,30,0,0
849,31,0,0
849,32,0,0
849,33,0,0
849,34,0,0
849,35,0,0
849,36,0,0
849,37,0,0
849,38,0,0
849,39,0,0
849,40,0,0
849,41,0,0
849,42,0,0
849,43,0,0
850,1,20,0
850,2,25,0
850,3,0,0
850,4,0,0
850,5,0,0
850,6,0,0
850,7,0,0
850,8,0,0
850,9,0,0
850,10,0,0
850,11,0,0
850,12,0,0
850,13,0,0
850,14,0,0
850,15,0,0
850,16,0,0
850,17,0,0
850,18,0,0
850,19,0,0
850,20,0,0
850,21,0,0
850,22,0,0
850,23,0,0
850,24,0,0
850,25,0,0
850,26,0,0
850,27,0,0
850,28,0,0
850,29,0,0
850,30,0,0
850,31,0,0
850,32,0,0
851,1,23,0
851,2,26,0
851,3,0,0
851,4,0,0
851,5,0,0
851,6,0,0
851,7,0,0
851,8,0,0
851,9,0,0
851,10,0,0
851,11,0,0
851,12,0,0
851,13,0,0
851,14,0,0
851,15,0,0
851,16,0,0
851,17,0,0
851,18,0,0
851,19,0,0
851,20,0,0
851,21,0,0
851,22,0,0
851,23,0,0
851,24,0,0
851,25,0,0
851,26,0,0
851,27,0,0
851,28,0,0
851,29,0,0
851,30,0,0
851,31,0,0
851,32,0,0
851,33,0,0
851,34,0,0
851,35,0,0
851,36,0,0
851,37,0,0
852,1,17,0
852,2,25,0
852,3,0,0
852,4,0,0
852,5,0,0
852,6,0,0
852,7,0,0
852,8,0,0
852,9,0,0
852,10,0,0
852,11,0,0
852,12,0,0
852,13,0,0
852,14,0,0
852,15,0,0
852,16,0,0
852,17,0,0
852,18,0,0
852,19,0,0
852,20,0,0
852,21,0,0
852,22,0,0
852,23,0,0
852,24,0,0
852,25,0,0
852,26,0,0
852,27,0,0
852,28,0,0
852,29,0,0
